CP015350.1_cds_ANS47494.1_1987_1	44
CP015350.1_cds_ANS48806.1_3299_1	44
CP015350.1_cds_ANS50102.1_4595_1	44
CP015350.1_cds_ANS50507.1_5000_1	44
CP015350.1_cds_ANS50947.1_5440_1	44
CP015350.1_cds_ANS51423.1_5916_1	44
CP015350.1_cds_ANS46529.1_1022_1	45
CP015350.1_cds_ANS46901.1_1394_1	45
CP015350.1_cds_ANS47118.1_1611_1	45
CP015350.1_cds_ANS47378.1_1871_1	45
CP015350.1_cds_ANS47862.1_2355_1	45
CP015350.1_cds_ANS47866.1_2359_1	45
CP015350.1_cds_ANS48126.1_2619_1	45
CP015350.1_cds_ANS48986.1_3479_1	45
CP015350.1_cds_ANS49024.1_3517_1	45
CP015350.1_cds_ANS49025.1_3518_1	45
CP015350.1_cds_ANS49313.1_3806_1	45
CP015350.1_cds_ANS49456.1_3949_1	45
CP015350.1_cds_ANS49968.1_4461_1	45
CP015350.1_cds_ANS50249.1_4742_1	45
CP015350.1_cds_ANS50474.1_4967_1	45
CP015350.1_cds_ANS50798.1_5291_1	45
CP015350.1_cds_ANS51333.1_5826_1	45
CP015350.1_cds_ANS51599.1_6092_1	45
AL731825.1_cds_CAD30153.1_90_1	46
CP015350.1_cds_ANS45815.1_308_1	46
CP015350.1_cds_ANS45882.1_375_1	46
CP015350.1_cds_ANS46561.1_1054_1	46
CP015350.1_cds_ANS47355.1_1848_1	46
CP015350.1_cds_ANS48112.1_2605_1	46
CP015350.1_cds_ANS49570.1_4063_1	46
CP015350.1_cds_ANS50179.1_4672_1	46
CP015350.1_cds_ANS50971.1_5464_1	46
CP015350.1_cds_ANS51270.1_5763_1	46
AL731825.1_cds_CAD30078.1_15_1	47
CP015350.1_cds_ANS45701.1_194_1	47
CP015350.1_cds_ANS46584.1_1077_1	47
CP015350.1_cds_ANS46592.1_1085_1	47
CP015350.1_cds_ANS46793.1_1286_1	47
CP015350.1_cds_ANS47199.1_1692_1	47
CP015350.1_cds_ANS48446.1_2939_1	47
CP015350.1_cds_ANS48512.1_3005_1	47
CP015350.1_cds_ANS48515.1_3008_1	47
CP015350.1_cds_ANS48516.1_3009_1	47
CP015350.1_cds_ANS49426.1_3919_1	47
CP015350.1_cds_ANS49494.1_3987_1	47
CP015350.1_cds_ANS49495.1_3988_1	47
CP015350.1_cds_ANS49496.1_3989_1	47
CP015350.1_cds_ANS51042.1_5535_1	47
AL731825.1_cds_CAD30068.1_5_1	48
AL731825.1_cds_CAD30091.1_28_1	48
AL731825.1_cds_CAD30155.1_92_1	48
CP015350.1_cds_ANS46008.1_501_1	48
CP015350.1_cds_ANS47039.1_1532_1	48
CP015350.1_cds_ANS48278.1_2771_1	48
CP015350.1_cds_ANS48513.1_3006_1	48
CP015350.1_cds_ANS48514.1_3007_1	48
CP015350.1_cds_ANS48951.1_3444_1	48
CP015350.1_cds_ANS49324.1_3817_1	48
CP015350.1_cds_ANS49457.1_3950_1	48
CP015350.1_cds_ANS50223.1_4716_1	48
CP015350.1_cds_ANS46036.1_529_1	49
CP015350.1_cds_ANS46195.1_688_1	49
CP015350.1_cds_ANS46492.1_985_1	49
CP015350.1_cds_ANS46588.1_1081_1	49
CP015350.1_cds_ANS46989.1_1482_1	49
CP015350.1_cds_ANS47567.1_2060_1	49
CP015350.1_cds_ANS48080.1_2573_1	49
CP015350.1_cds_ANS48491.1_2984_1	49
CP015350.1_cds_ANS48747.1_3240_1	49
CP015350.1_cds_ANS48820.1_3313_1	49
CP015350.1_cds_ANS49543.1_4036_1	49
CP015350.1_cds_ANS49838.1_4331_1	49
CP015350.1_cds_ANS50041.1_4534_1	49
CP015350.1_cds_ANS51025.1_5518_1	49
CP015350.1_cds_ANS51322.1_5815_1	49
CP015350.1_cds_ANS51451.1_5944_1	49
AL731825.1_cds_CAD30176.1_113_1	50
CP015350.1_cds_ANS46999.1_1492_1	50
CP015350.1_cds_ANS47612.1_2105_1	50
CP015350.1_cds_ANS47943.1_2436_1	50
CP015350.1_cds_ANS48081.1_2574_1	50
CP015350.1_cds_ANS48821.1_3314_1	50
CP015350.1_cds_ANS49234.1_3727_1	50
CP015350.1_cds_ANS49351.1_3844_1	50
CP015350.1_cds_ANS49463.1_3956_1	50
CP015350.1_cds_ANS49528.1_4021_1	50
CP015350.1_cds_ANS49851.1_4344_1	50
CP015350.1_cds_ANS50136.1_4629_1	50
CP015350.1_cds_ANS50267.1_4760_1	50
CP015350.1_cds_ANS50666.1_5159_1	50
CP015350.1_cds_ANS50713.1_5206_1	50
CP015350.1_cds_ANS50795.1_5288_1	50
CP015350.1_cds_ANS51317.1_5810_1	50
CP015350.1_cds_ANS46074.1_567_1	51
CP015350.1_cds_ANS46169.1_662_1	51
CP015350.1_cds_ANS46939.1_1432_1	51
CP015350.1_cds_ANS47726.1_2219_1	51
CP015350.1_cds_ANS47974.1_2467_1	51
CP015350.1_cds_ANS48295.1_2788_1	51
CP015350.1_cds_ANS48499.1_2992_1	51
CP015350.1_cds_ANS48725.1_3218_1	51
CP015350.1_cds_ANS49298.1_3791_1	51
CP015350.1_cds_ANS50147.1_4640_1	51
CP015350.1_cds_ANS50197.1_4690_1	51
CP015350.1_cds_ANS51154.1_5647_1	51
CP015350.1_cds_ANS51167.1_5660_1	51
CP015350.1_cds_ANS45820.1_313_1	52
CP015350.1_cds_ANS46964.1_1457_1	52
CP015350.1_cds_ANS47007.1_1500_1	52
CP015350.1_cds_ANS47847.1_2340_1	52
CP015350.1_cds_ANS47996.1_2489_1	52
CP015350.1_cds_ANS48195.1_2688_1	52
CP015350.1_cds_ANS48552.1_3045_1	52
CP015350.1_cds_ANS49049.1_3542_1	52
CP015350.1_cds_ANS49305.1_3798_1	52
CP015350.1_cds_ANS50262.1_4755_1	52
CP015350.1_cds_ANS50993.1_5486_1	52
CP015350.1_cds_ANS51163.1_5656_1	52
CP015350.1_cds_ANS46054.1_547_1	53
CP015350.1_cds_ANS46075.1_568_1	53
CP015350.1_cds_ANS46510.1_1003_1	53
CP015350.1_cds_ANS47049.1_1542_1	53
CP015350.1_cds_ANS47980.1_2473_1	53
CP015350.1_cds_ANS46509.1_1002_1	54
CP015350.1_cds_ANS46994.1_1487_1	54
CP015350.1_cds_ANS47318.1_1811_1	54
CP015350.1_cds_ANS48797.1_3290_1	54
CP015350.1_cds_ANS48819.1_3312_1	54
CP015350.1_cds_ANS49171.1_3664_1	54
CP015350.1_cds_ANS49295.1_3788_1	54
CP015350.1_cds_ANS49329.1_3822_1	54
CP015350.1_cds_ANS49393.1_3886_1	54
CP015350.1_cds_ANS49902.1_4395_1	54
CP015350.1_cds_ANS50451.1_4944_1	54
CP015350.1_cds_ANS50528.1_5021_1	54
CP015350.1_cds_ANS45781.1_274_1	55
CP015350.1_cds_ANS45812.1_305_1	55
CP015350.1_cds_ANS45880.1_373_1	55
CP015350.1_cds_ANS46559.1_1052_1	55
CP015350.1_cds_ANS46613.1_1106_1	55
CP015350.1_cds_ANS49358.1_3851_1	55
CP015350.1_cds_ANS45897.1_390_1	56
CP015350.1_cds_ANS46522.1_1015_1	56
CP015350.1_cds_ANS46629.1_1122_1	56
CP015350.1_cds_ANS46740.1_1233_1	56
CP015350.1_cds_ANS47033.1_1526_1	56
CP015350.1_cds_ANS47565.1_2058_1	56
CP015350.1_cds_ANS47734.1_2227_1	56
CP015350.1_cds_ANS48005.1_2498_1	56
CP015350.1_cds_ANS48318.1_2811_1	56
CP015350.1_cds_ANS49287.1_3780_1	56
CP015350.1_cds_ANS49406.1_3899_1	56
CP015350.1_cds_ANS50183.1_4676_1	56
CP015350.1_cds_ANS50734.1_5227_1	56
CP015350.1_cds_ANS51157.1_5650_1	56
CP015350.1_cds_ANS51280.1_5773_1	56
CP015350.1_cds_ANS45903.1_396_1	57
CP015350.1_cds_ANS46417.1_910_1	57
CP015350.1_cds_ANS47161.1_1654_1	57
CP015350.1_cds_ANS47302.1_1795_1	57
CP015350.1_cds_ANS47333.1_1826_1	57
CP015350.1_cds_ANS47526.1_2019_1	57
CP015350.1_cds_ANS48156.1_2649_1	57
CP015350.1_cds_ANS49219.1_3712_1	57
CP015350.1_cds_ANS45811.1_304_1	58
CP015350.1_cds_ANS46821.1_1314_1	58
CP015350.1_cds_ANS47000.1_1493_1	58
CP015350.1_cds_ANS47890.1_2383_1	58
CP015350.1_cds_ANS47955.1_2448_1	58
CP015350.1_cds_ANS48409.1_2902_1	58
CP015350.1_cds_ANS48968.1_3461_1	58
CP015350.1_cds_ANS49497.1_3990_1	58
CP015350.1_cds_ANS49787.1_4280_1	58
CP015350.1_cds_ANS50234.1_4727_1	58
CP015350.1_cds_ANS50455.1_4948_1	58
CP015350.1_cds_ANS51066.1_5559_1	58
CP015350.1_cds_ANS45672.1_165_1	59
CP015350.1_cds_ANS45890.1_383_1	59
CP015350.1_cds_ANS46704.1_1197_1	59
CP015350.1_cds_ANS46743.1_1236_1	59
CP015350.1_cds_ANS46800.1_1293_1	59
CP015350.1_cds_ANS46991.1_1484_1	59
CP015350.1_cds_ANS47114.1_1607_1	59
CP015350.1_cds_ANS47219.1_1712_1	59
CP015350.1_cds_ANS47596.1_2089_1	59
CP015350.1_cds_ANS48029.1_2522_1	59
CP015350.1_cds_ANS48567.1_3060_1	59
CP015350.1_cds_ANS48972.1_3465_1	59
CP015350.1_cds_ANS50329.1_4822_1	59
CP015350.1_cds_ANS50820.1_5313_1	59
CP015350.1_cds_ANS50893.1_5386_1	59
CP015350.1_cds_ANS50899.1_5392_1	59
CP015350.1_cds_ANS51246.1_5739_1	59
CP015350.1_cds_ANS51278.1_5771_1	59
AL731825.1_cds_CAD30164.1_101_1	60
CP015350.1_cds_ANS45530.1_23_1	60
CP015350.1_cds_ANS45546.1_39_1	60
CP015350.1_cds_ANS45596.1_89_1	60
CP015350.1_cds_ANS46221.1_714_1	60
CP015350.1_cds_ANS46488.1_981_1	60
CP015350.1_cds_ANS46729.1_1222_1	60
CP015350.1_cds_ANS46795.1_1288_1	60
CP015350.1_cds_ANS47306.1_1799_1	60
CP015350.1_cds_ANS47430.1_1923_1	60
CP015350.1_cds_ANS47632.1_2125_1	60
CP015350.1_cds_ANS47848.1_2341_1	60
CP015350.1_cds_ANS48221.1_2714_1	60
CP015350.1_cds_ANS48248.1_2741_1	60
CP015350.1_cds_ANS48360.1_2853_1	60
CP015350.1_cds_ANS48457.1_2950_1	60
CP015350.1_cds_ANS48781.1_3274_1	60
CP015350.1_cds_ANS49821.1_4314_1	60
CP015350.1_cds_ANS50190.1_4683_1	60
CP015350.1_cds_ANS50442.1_4935_1	60
CP015350.1_cds_ANS50545.1_5038_1	60
CP015350.1_cds_ANS50683.1_5176_1	60
CP015350.1_cds_ANS50756.1_5249_1	60
AL731825.1_cds_CAD30077.1_14_1	61
AL731825.1_cds_CAD30152.1_89_1	61
CP015350.1_cds_ANS45629.1_122_1	61
CP015350.1_cds_ANS45816.1_309_1	61
CP015350.1_cds_ANS46041.1_534_1	61
CP015350.1_cds_ANS46797.1_1290_1	61
CP015350.1_cds_ANS46978.1_1471_1	61
CP015350.1_cds_ANS47179.1_1672_1	61
CP015350.1_cds_ANS47849.1_2342_1	61
CP015350.1_cds_ANS47935.1_2428_1	61
CP015350.1_cds_ANS48231.1_2724_1	61
CP015350.1_cds_ANS48915.1_3408_1	61
CP015350.1_cds_ANS49182.1_3675_1	61
CP015350.1_cds_ANS49228.1_3721_1	61
CP015350.1_cds_ANS50345.1_4838_1	61
CP015350.1_cds_ANS50631.1_5124_1	61
CP015350.1_cds_ANS50648.1_5141_1	61
CP015350.1_cds_ANS51032.1_5525_1	61
CP015350.1_cds_ANS45624.1_117_1	62
CP015350.1_cds_ANS45883.1_376_1	62
CP015350.1_cds_ANS46594.1_1087_1	62
CP015350.1_cds_ANS46715.1_1208_1	62
CP015350.1_cds_ANS46929.1_1422_1	62
CP015350.1_cds_ANS46963.1_1456_1	62
CP015350.1_cds_ANS47121.1_1614_1	62
CP015350.1_cds_ANS47786.1_2279_1	62
CP015350.1_cds_ANS47892.1_2385_1	62
CP015350.1_cds_ANS47947.1_2440_1	62
CP015350.1_cds_ANS48213.1_2706_1	62
CP015350.1_cds_ANS48382.1_2875_1	62
CP015350.1_cds_ANS49373.1_3866_1	62
CP015350.1_cds_ANS49629.1_4122_1	62
CP015350.1_cds_ANS50418.1_4911_1	62
CP015350.1_cds_ANS50653.1_5146_1	62
CP015350.1_cds_ANS50898.1_5391_1	62
CP015350.1_cds_ANS51017.1_5510_1	62
CP015350.1_cds_ANS51476.1_5969_1	62
CP015350.1_cds_ANS51570.1_6063_1	62
AL731825.1_cds_CAD30133.1_70_1	63
CP015350.1_cds_ANS45819.1_312_1	63
CP015350.1_cds_ANS47244.1_1737_1	63
CP015350.1_cds_ANS47674.1_2167_1	63
CP015350.1_cds_ANS47678.1_2171_1	63
CP015350.1_cds_ANS48165.1_2658_1	63
CP015350.1_cds_ANS48423.1_2916_1	63
CP015350.1_cds_ANS49058.1_3551_1	63
CP015350.1_cds_ANS49229.1_3722_1	63
CP015350.1_cds_ANS49415.1_3908_1	63
CP015350.1_cds_ANS49720.1_4213_1	63
CP015350.1_cds_ANS49823.1_4316_1	63
CP015350.1_cds_ANS50005.1_4498_1	63
CP015350.1_cds_ANS50089.1_4582_1	63
CP015350.1_cds_ANS50194.1_4687_1	63
CP015350.1_cds_ANS50318.1_4811_1	63
CP015350.1_cds_ANS50890.1_5383_1	63
CP015350.1_cds_ANS50991.1_5484_1	63
CP015350.1_cds_ANS50994.1_5487_1	63
CP015350.1_cds_ANS51164.1_5657_1	63
AL731825.1_cds_CAD30178.1_115_1	64
CP015350.1_cds_ANS45753.1_246_1	64
CP015350.1_cds_ANS45795.1_288_1	64
CP015350.1_cds_ANS46119.1_612_1	64
CP015350.1_cds_ANS46741.1_1234_1	64
CP015350.1_cds_ANS47173.1_1666_1	64
CP015350.1_cds_ANS47590.1_2083_1	64
CP015350.1_cds_ANS47605.1_2098_1	64
CP015350.1_cds_ANS48282.1_2775_1	64
CP015350.1_cds_ANS48420.1_2913_1	64
CP015350.1_cds_ANS48869.1_3362_1	64
CP015350.1_cds_ANS48899.1_3392_1	64
CP015350.1_cds_ANS49411.1_3904_1	64
CP015350.1_cds_ANS49619.1_4112_1	64
CP015350.1_cds_ANS49849.1_4342_1	64
CP015350.1_cds_ANS50095.1_4588_1	64
CP015350.1_cds_ANS50772.1_5265_1	64
CP015350.1_cds_ANS51277.1_5770_1	64
CP015350.1_cds_ANS51352.1_5845_1	64
CP015350.1_cds_ANS45824.1_317_1	65
CP015350.1_cds_ANS45889.1_382_1	65
CP015350.1_cds_ANS45894.1_387_1	65
CP015350.1_cds_ANS45933.1_426_1	65
CP015350.1_cds_ANS46060.1_553_1	65
CP015350.1_cds_ANS46620.1_1113_1	65
CP015350.1_cds_ANS46725.1_1218_1	65
CP015350.1_cds_ANS46967.1_1460_1	65
CP015350.1_cds_ANS47078.1_1571_1	65
CP015350.1_cds_ANS47860.1_2353_1	65
CP015350.1_cds_ANS48002.1_2495_1	65
CP015350.1_cds_ANS48931.1_3424_1	65
CP015350.1_cds_ANS49056.1_3549_1	65
CP015350.1_cds_ANS49074.1_3567_1	65
CP015350.1_cds_ANS50057.1_4550_1	65
CP015350.1_cds_ANS50456.1_4949_1	65
CP015350.1_cds_ANS50549.1_5042_1	65
CP015350.1_cds_ANS50888.1_5381_1	65
CP015350.1_cds_ANS50979.1_5472_1	65
CP015350.1_cds_ANS45718.1_211_1	66
CP015350.1_cds_ANS46321.1_814_1	66
CP015350.1_cds_ANS46478.1_971_1	66
CP015350.1_cds_ANS46744.1_1237_1	66
CP015350.1_cds_ANS46792.1_1285_1	66
CP015350.1_cds_ANS47064.1_1557_1	66
CP015350.1_cds_ANS47221.1_1714_1	66
CP015350.1_cds_ANS47570.1_2063_1	66
CP015350.1_cds_ANS48067.1_2560_1	66
CP015350.1_cds_ANS49315.1_3808_1	66
CP015350.1_cds_ANS49400.1_3893_1	66
CP015350.1_cds_ANS50189.1_4682_1	66
CP015350.1_cds_ANS50494.1_4987_1	66
CP015350.1_cds_ANS50565.1_5058_1	66
CP015350.1_cds_ANS51069.1_5562_1	66
CP015350.1_cds_ANS51123.1_5616_1	66
CP015350.1_cds_ANS51183.1_5676_1	66
CP015350.1_cds_ANS51216.1_5709_1	66
CP015350.1_cds_ANS51586.1_6079_1	66
CP015350.1_cds_ANS45619.1_112_1	67
CP015350.1_cds_ANS45930.1_423_1	67
CP015350.1_cds_ANS46154.1_647_1	67
CP015350.1_cds_ANS46573.1_1066_1	67
CP015350.1_cds_ANS46575.1_1068_1	67
CP015350.1_cds_ANS46605.1_1098_1	67
CP015350.1_cds_ANS46683.1_1176_1	67
CP015350.1_cds_ANS46776.1_1269_1	67
CP015350.1_cds_ANS47044.1_1537_1	67
CP015350.1_cds_ANS47408.1_1901_1	67
CP015350.1_cds_ANS47676.1_2169_1	67
CP015350.1_cds_ANS48017.1_2510_1	67
CP015350.1_cds_ANS48061.1_2554_1	67
CP015350.1_cds_ANS48146.1_2639_1	67
CP015350.1_cds_ANS48236.1_2729_1	67
CP015350.1_cds_ANS48478.1_2971_1	67
CP015350.1_cds_ANS48495.1_2988_1	67
CP015350.1_cds_ANS48645.1_3138_1	67
CP015350.1_cds_ANS48882.1_3375_1	67
CP015350.1_cds_ANS49145.1_3638_1	67
CP015350.1_cds_ANS49331.1_3824_1	67
CP015350.1_cds_ANS49377.1_3870_1	67
CP015350.1_cds_ANS49541.1_4034_1	67
CP015350.1_cds_ANS49817.1_4310_1	67
CP015350.1_cds_ANS49874.1_4367_1	67
CP015350.1_cds_ANS50105.1_4598_1	67
CP015350.1_cds_ANS50402.1_4895_1	67
CP015350.1_cds_ANS50490.1_4983_1	67
CP015350.1_cds_ANS50753.1_5246_1	67
CP015350.1_cds_ANS50793.1_5286_1	67
CP015350.1_cds_ANS45577.1_70_1	68
CP015350.1_cds_ANS45865.1_358_1	68
CP015350.1_cds_ANS46047.1_540_1	68
CP015350.1_cds_ANS46155.1_648_1	68
CP015350.1_cds_ANS46290.1_783_1	68
CP015350.1_cds_ANS46308.1_801_1	68
CP015350.1_cds_ANS46347.1_840_1	68
CP015350.1_cds_ANS46361.1_854_1	68
CP015350.1_cds_ANS46416.1_909_1	68
CP015350.1_cds_ANS46441.1_934_1	68
CP015350.1_cds_ANS46454.1_947_1	68
CP015350.1_cds_ANS46713.1_1206_1	68
CP015350.1_cds_ANS46714.1_1207_1	68
CP015350.1_cds_ANS46777.1_1270_1	68
CP015350.1_cds_ANS46814.1_1307_1	68
CP015350.1_cds_ANS47125.1_1618_1	68
CP015350.1_cds_ANS47450.1_1943_1	68
CP015350.1_cds_ANS47948.1_2441_1	68
CP015350.1_cds_ANS48075.1_2568_1	68
CP015350.1_cds_ANS48185.1_2678_1	68
CP015350.1_cds_ANS48706.1_3199_1	68
CP015350.1_cds_ANS48778.1_3271_1	68
CP015350.1_cds_ANS48933.1_3426_1	68
CP015350.1_cds_ANS49262.1_3755_1	68
CP015350.1_cds_ANS49379.1_3872_1	68
CP015350.1_cds_ANS49501.1_3994_1	68
CP015350.1_cds_ANS49657.1_4150_1	68
CP015350.1_cds_ANS50017.1_4510_1	68
CP015350.1_cds_ANS50063.1_4556_1	68
CP015350.1_cds_ANS50849.1_5342_1	68
CP015350.1_cds_ANS51155.1_5648_1	68
CP015350.1_cds_ANS51233.1_5726_1	68
CP015350.1_cds_ANS51515.1_6008_1	68
CP015350.1_cds_ANS46258.1_751_1	69
CP015350.1_cds_ANS46727.1_1220_1	69
CP015350.1_cds_ANS47561.1_2054_1	69
CP015350.1_cds_ANS48254.1_2747_1	69
CP015350.1_cds_ANS49592.1_4085_1	69
CP015350.1_cds_ANS49981.1_4474_1	69
CP015350.1_cds_ANS50195.1_4688_1	69
CP015350.1_cds_ANS50533.1_5026_1	69
CP015350.1_cds_ANS50535.1_5028_1	69
CP015350.1_cds_ANS51165.1_5658_1	69
CP015350.1_cds_ANS51188.1_5681_1	69
CP015350.1_cds_ANS51193.1_5686_1	69
AL731825.1_cds_CAD30161.1_98_1	70
CP015350.1_cds_ANS45818.1_311_1	70
CP015350.1_cds_ANS45931.1_424_1	70
CP015350.1_cds_ANS46883.1_1376_1	70
CP015350.1_cds_ANS47061.1_1554_1	70
CP015350.1_cds_ANS47109.1_1602_1	70
CP015350.1_cds_ANS47545.1_2038_1	70
CP015350.1_cds_ANS47697.1_2190_1	70
CP015350.1_cds_ANS47727.1_2220_1	70
CP015350.1_cds_ANS47873.1_2366_1	70
CP015350.1_cds_ANS49043.1_3536_1	70
CP015350.1_cds_ANS49135.1_3628_1	70
CP015350.1_cds_ANS49278.1_3771_1	70
CP015350.1_cds_ANS50192.1_4685_1	70
CP015350.1_cds_ANS50479.1_4972_1	70
AL731825.1_cds_CAD30111.1_48_1	71
CP015350.1_cds_ANS45510.1_3_1	71
CP015350.1_cds_ANS45935.1_428_1	71
CP015350.1_cds_ANS46662.1_1155_1	71
CP015350.1_cds_ANS47683.1_2176_1	71
CP015350.1_cds_ANS47872.1_2365_1	71
CP015350.1_cds_ANS48001.1_2494_1	71
CP015350.1_cds_ANS48019.1_2512_1	71
CP015350.1_cds_ANS48186.1_2679_1	71
CP015350.1_cds_ANS48726.1_3219_1	71
CP015350.1_cds_ANS48729.1_3222_1	71
CP015350.1_cds_ANS49397.1_3890_1	71
CP015350.1_cds_ANS49398.1_3891_1	71
CP015350.1_cds_ANS49503.1_3996_1	71
CP015350.1_cds_ANS49732.1_4225_1	71
CP015350.1_cds_ANS49841.1_4334_1	71
CP015350.1_cds_ANS50191.1_4684_1	71
CP015350.1_cds_ANS50316.1_4809_1	71
CP015350.1_cds_ANS50675.1_5168_1	71
CP015350.1_cds_ANS50977.1_5470_1	71
CP015350.1_cds_ANS51125.1_5618_1	71
CP015350.1_cds_ANS45687.1_180_1	72
CP015350.1_cds_ANS45826.1_319_1	72
CP015350.1_cds_ANS45867.1_360_1	72
CP015350.1_cds_ANS45902.1_395_1	72
CP015350.1_cds_ANS45909.1_402_1	72
CP015350.1_cds_ANS46366.1_859_1	72
CP015350.1_cds_ANS46406.1_899_1	72
CP015350.1_cds_ANS46723.1_1216_1	72
CP015350.1_cds_ANS47845.1_2338_1	72
CP015350.1_cds_ANS47868.1_2361_1	72
CP015350.1_cds_ANS48077.1_2570_1	72
CP015350.1_cds_ANS48103.1_2596_1	72
CP015350.1_cds_ANS48616.1_3109_1	72
